tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema5,is_ema5_in_uptrend,ema5_uptrend_time_span,is_ema5_in_downtrend,ema5_downtrend_time_span,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_ema20_above_ema50,candle_cnt_ema20_below_ema50,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2017-11-16 12:00:00,25375.55,True,False,2017-11-16 12:00:00,25374.5,25378.1,25364.25,25375.55,0,25372.340138544383,True,6,False,0,25350.405611905808,True,18,False,0,25318.55221828533,True,14,False,0,25302.21128496194,True,14,False,0,25310.99007480671,True,12,False,0,31,0,34,0,5,0,BUY,1,25739.55,2017-11-21 14:25:00,SELL,316,s8
NIFTY BANK,NSE,2017-11-22 13:45:00,25796.25,True,False,2017-11-22 13:45:00,25806.25,25806.25,25790.5,25796.25,0,25791.992193877613,True,5,False,0,25775.19455663516,True,8,False,0,25762.7332207004,True,5,False,0,25764.146841950333,True,17,False,0,25746.87428255,True,5,False,0,15,0,18,0,251,0,BUY,1,25742.6,2017-11-22 14:20:00,SELL,317,s8
NIFTY BANK,NSE,2017-11-23 12:20:00,25711.3,False,True,2017-11-23 12:20:00,25706.0,25717.65,25696.25,25711.3,0,25715.91043432991,False,0,True,9,25731.95662112805,False,0,True,13,25743.48359899616,False,0,True,13,25751.733318568386,False,0,True,13,25747.66746862205,False,0,True,20,0,37,0,20,0,5,SELL,-1,25734.65,2017-11-23 14:40:00,BUY,318,s8
NIFTY BANK,NSE,2017-11-24 13:15:00,25805.7,True,False,2017-11-24 13:15:00,25792.4,25809.65,25788.05,25805.7,0,25792.965476399026,True,8,False,0,25783.82224669834,True,8,False,0,25775.099769107564,True,19,False,0,25763.261640644778,True,13,False,0,25753.46946226172,True,12,False,0,51,0,8,0,41,0,BUY,1,25695.9,2017-11-27 09:15:00,SELL,319,s8
NIFTY BANK,NSE,2017-11-28 11:55:00,25897.75,True,False,2017-11-28 11:55:00,25899.15,25901.85,25887.05,25897.75,0,25896.060809712137,True,5,False,0,25893.390520168527,True,5,False,0,25868.49222898915,True,19,False,0,25832.78163042289,True,13,False,0,25800.37487982296,True,13,False,0,50,0,55,0,43,0,BUY,1,25823.5,2017-11-28 14:50:00,SELL,320,s8
NIFTY BANK,NSE,2017-11-30 09:35:00,25634.6,False,True,2017-11-30 09:35:00,25631.75,25649.05,25625.45,25634.6,0,25650.25199463481,False,0,True,8,25732.993455177268,False,0,True,6,25783.07511461976,False,0,True,5,25809.368236124094,False,0,True,5,25815.01300549368,False,0,True,11,0,42,0,31,0,14,SELL,-1,25080.55,2017-12-07 15:10:00,BUY,321,s8
NIFTY BANK,NSE,2017-12-08 10:10:00,25265.6,True,False,2017-12-08 10:10:00,25246.4,25268.2,25246.2,25265.6,0,25251.99416432152,True,8,False,0,25189.263732752705,True,15,False,0,25109.22967037412,True,15,False,0,25064.87863907752,True,15,False,0,25080.443401643377,True,16,False,0,68,0,18,0,7,0,BUY,1,25245.0,2017-12-12 09:15:00,SELL,322,s8
NIFTY BANK,NSE,2017-12-12 12:30:00,25184.65,False,True,2017-12-12 12:30:00,25190.4,25197.4,25178.95,25184.65,0,25193.992847437155,False,0,True,6,25198.94584578924,False,0,True,5,25231.064901027807,False,0,True,20,25264.02341166604,False,0,True,20,25258.402083541,False,0,True,20,0,39,0,40,0,19,SELL,-1,25229.75,2017-12-13 11:05:00,BUY,323,s8
NIFTY BANK,NSE,2017-12-13 14:40:00,24993.95,False,True,2017-12-13 14:40:00,25021.95,25025.85,24990.65,24993.95,0,25012.34530668341,False,0,True,8,25096.11587537245,False,0,True,11,25145.34682923571,False,0,True,10,25167.59838391828,False,0,True,10,25192.600460682865,False,0,True,10,0,8,0,10,0,120,SELL,-1,25097.85,2017-12-14 14:30:00,BUY,324,s8
NIFTY BANK,NSE,2017-12-15 09:50:00,25504.5,True,False,2017-12-15 09:50:00,25539.3,25539.3,25497.6,25504.5,0,25501.83691143457,True,6,False,0,25325.69025120438,True,20,False,0,25177.77149235909,True,16,False,0,25120.185860325026,True,8,False,0,25124.15562166065,True,20,False,0,27,0,36,0,5,0,BUY,1,24880.55,2017-12-18 09:15:00,SELL,325,s8
NIFTY BANK,NSE,2017-12-18 10:45:00,25653.75,True,False,2017-12-18 10:45:00,25612.15,25660.05,25610.6,25653.75,0,25626.56954303781,True,8,False,0,25545.88758611581,True,16,False,0,25480.5257042308,True,14,False,0,25410.389237660285,True,16,False,0,25322.122205518845,True,6,False,0,10,0,14,0,91,0,BUY,1,25598.85,2017-12-20 15:00:00,SELL,326,s8
NIFTY BANK,NSE,2017-12-21 11:55:00,25560.75,False,True,2017-12-21 11:55:00,25553.05,25562.55,25546.95,25560.75,0,25564.18903967439,False,0,True,6,25566.2729172988,False,0,True,6,25591.11850365646,False,0,True,15,25619.50675892432,False,0,True,19,25613.16672320838,False,0,True,19,0,49,0,40,0,19,SELL,-1,25597.4,2017-12-22 09:15:00,BUY,327,s8
NIFTY BANK,NSE,2017-12-22 12:25:00,25644.25,True,False,2017-12-22 12:25:00,25651.85,25657.05,25642.3,25644.25,0,25642.608936622808,True,5,False,0,25635.498254229024,True,19,False,0,25616.966923168464,True,19,False,0,25608.061162538623,True,8,False,0,25604.656017700785,True,8,False,0,36,0,31,0,16,0,BUY,1,25607.25,2017-12-22 13:35:00,SELL,328,s8
NIFTY BANK,NSE,2017-12-26 12:10:00,25578.65,False,True,2017-12-26 12:10:00,25586.2,25588.15,25570.4,25578.65,0,25585.970485869384,False,0,True,5,25590.78740855642,False,0,True,5,25598.134729579902,False,0,True,16,25603.716035301368,False,0,True,16,25605.21550491757,False,0,True,16,0,33,0,5,0,20,SELL,-1,25639.45,2017-12-26 15:00:00,BUY,329,s8
NIFTY BANK,NSE,2017-12-28 10:10:00,25450.1,False,True,2017-12-28 10:10:00,25449.75,25464.35,25435.75,25450.1,0,25467.450586524297,False,0,True,5,25505.34507012705,False,0,True,9,25557.005448334592,False,0,True,6,25588.101688021325,False,0,True,6,25601.71534990904,False,0,True,6,0,26,0,26,0,17,SELL,-1,25546.9,2017-12-29 10:25:00,BUY,330,s8
NIFTY BANK,NSE,2018-01-01 13:55:00,25508.85,False,True,2018-01-01 13:55:00,25507.3,25512.85,25504.5,25508.85,0,25509.92538830533,False,0,True,5,25515.595771246888,False,0,True,8,25526.476323390296,False,0,True,5,25529.90043685637,False,0,False,0,25535.63877891909,False,0,True,5,0,22,0,25,0,16,SELL,-1,25549.35,2018-01-01 14:20:00,BUY,331,s8
NIFTY BANK,NSE,2018-01-01 15:10:00,25326.05,False,True,2018-01-01 15:10:00,25307.15,25343.4,25304.1,25326.05,0,25365.199896715065,False,0,True,7,25459.59053695319,False,0,True,5,25498.012247684408,False,0,True,20,25514.303660137724,False,0,True,19,25526.88387874109,False,0,True,20,0,37,0,5,0,31,SELL,-1,25445.85,2018-01-03 09:15:00,BUY,332,s8
NIFTY BANK,NSE,2018-01-03 14:35:00,25332.2,False,True,2018-01-03 14:35:00,25331.1,25337.45,25312.35,25332.2,0,25342.15471360907,False,0,True,8,25364.35460976831,False,0,True,15,25375.331047322776,False,0,True,5,25378.133653497345,False,0,False,0,25400.93816017904,False,0,True,17,0,13,0,8,0,174,SELL,-1,25387.1,2018-01-04 10:55:00,BUY,333,s8
NIFTY BANK,NSE,2018-01-04 13:20:00,25436.3,True,False,2018-01-04 13:20:00,25433.4,25439.55,25431.7,25436.3,0,25429.77617837804,True,5,False,0,25417.913569111577,True,12,False,0,25396.626721378663,True,11,False,0,25384.520372120067,True,10,False,0,25391.872976555183,True,10,False,0,27,0,31,0,5,0,BUY,1,25639.9,2018-01-10 09:35:00,SELL,334,s8
NIFTY BANK,NSE,2018-01-11 10:35:00,25568.7,False,True,2018-01-11 10:35:00,25574.2,25579.55,25567.15,25568.7,0,25573.16021036954,False,0,True,6,25578.074553393577,False,0,True,18,25589.066122890075,False,0,True,18,25606.480486685963,False,0,True,12,25616.13057598989,False,0,True,15,0,17,0,18,0,62,SELL,-1,25616.45,2018-01-11 11:50:00,BUY,335,s8
NIFTY BANK,NSE,2018-01-11 14:20:00,25667.0,True,False,2018-01-11 14:20:00,25670.4,25675.25,25663.95,25667.0,0,25666.718062835,True,7,False,0,25660.3824933186,True,7,False,0,25642.03117403115,True,5,False,0,25630.760427436515,True,15,False,0,25626.401975951903,True,8,False,0,35,0,45,0,18,0,BUY,1,25623.45,2018-01-11 14:45:00,SELL,336,s8
NIFTY BANK,NSE,2018-01-12 09:55:00,25757.7,True,False,2018-01-12 09:55:00,25741.05,25757.7,25738.65,25757.7,0,25746.77029599321,True,6,False,0,25710.18054016371,True,14,False,0,25676.92925103207,True,7,False,0,25654.14149460749,True,17,False,0,25639.718695486376,True,10,False,0,57,0,15,0,40,0,BUY,1,25615.4,2018-01-12 12:30:00,SELL,337,s8
NIFTY BANK,NSE,2018-01-12 14:45:00,25742.85,True,False,2018-01-12 14:45:00,25742.7,25749.85,25734.05,25742.85,0,25732.911339242703,True,6,False,0,25697.246948937573,True,16,False,0,25684.838425872666,True,14,False,0,25676.27063555199,True,14,False,0,25661.009002488125,True,14,False,0,5,0,12,0,98,0,BUY,1,27259.1,2018-01-25 13:15:00,SELL,338,s8
NIFTY BANK,NSE,2018-01-29 09:55:00,27568.1,True,False,2018-01-29 09:55:00,27523.25,27571.85,27518.4,27568.1,0,27551.122445012195,True,9,False,0,27476.01733056773,True,9,False,0,27408.474139321326,True,9,False,0,27374.55802425823,True,8,False,0,27301.18861310197,True,6,False,0,14,0,16,0,251,0,BUY,1,27374.25,2018-01-30 09:15:00,SELL,339,s8
NIFTY BANK,NSE,2018-01-30 12:10:00,27301.05,False,True,2018-01-30 12:10:00,27320.25,27324.85,27299.2,27301.05,0,27320.204416690834,False,0,True,5,27338.42735383928,False,0,True,16,27384.423398307303,False,0,True,14,27421.53937642103,False,0,True,20,27401.341258719967,False,0,True,16,0,48,0,54,0,9,SELL,-1,27398.5,2018-01-31 14:40:00,BUY,340,s8
NIFTY BANK,NSE,2018-02-01 11:00:00,27530.7,True,False,2018-02-01 11:00:00,27505.1,27566.8,27498.65,27530.7,0,27512.852680043063,True,9,False,0,27481.7865179118,True,18,False,0,27403.276361104978,True,13,False,0,27354.11637742636,True,13,False,0,27342.380161174915,True,12,False,0,31,0,33,0,16,0,BUY,1,27319.25,2018-02-01 12:15:00,SELL,341,s8
NIFTY BANK,NSE,2018-02-01 13:55:00,27522.65,True,False,2018-02-01 13:55:00,27541.4,27541.4,27499.3,27522.65,0,27519.526530712228,True,5,False,0,27457.8153364407,True,11,False,0,27431.39849120601,True,11,False,0,27397.10424991629,True,11,False,0,27371.238471185923,True,11,False,0,6,0,11,0,51,0,BUY,1,27345.0,2018-02-01 14:20:00,SELL,342,s8
NIFTY BANK,NSE,2018-02-02 10:20:00,26695.35,False,True,2018-02-02 10:20:00,26729.35,26738.45,26692.45,26695.35,0,26729.829261001178,False,0,True,5,26896.40328953144,False,0,True,10,27111.94617239829,False,0,True,10,27226.716025465885,False,0,True,8,27286.38332191243,False,0,True,8,0,25,0,28,0,14,SELL,-1,26077.9,2018-02-06 14:20:00,BUY,343,s8
NIFTY BANK,NSE,2018-02-08 13:35:00,26095.6,True,False,2018-02-08 13:35:00,26061.05,26122.25,26058.5,26095.6,0,26047.14245489115,True,5,False,0,26000.07937951301,True,5,False,0,25944.870371118104,True,11,False,0,25880.263506862844,True,11,False,0,25892.495447593406,True,20,False,0,48,0,51,0,23,0,BUY,1,25879.2,2018-02-08 14:25:00,SELL,344,s8
NIFTY BANK,NSE,2018-02-09 10:40:00,25430.8,False,True,2018-02-09 10:40:00,25446.05,25450.05,25420.95,25430.8,0,25451.24234962221,False,0,True,5,25546.014373708305,False,0,True,16,25704.135911107493,False,0,True,12,25776.384687687885,False,0,True,18,25834.71891613369,False,0,True,18,0,19,0,25,0,15,SELL,-1,25657.05,2018-02-12 14:05:00,BUY,345,s8
NIFTY BANK,NSE,2018-02-14 11:30:00,25522.35,False,True,2018-02-14 11:30:00,25527.15,25528.0,25498.6,25522.35,0,25531.19073784536,False,0,True,8,25564.647957281457,False,0,True,6,25595.52124900072,False,0,True,5,25604.583082708898,False,0,False,0,25636.57738476153,False,0,True,5,0,20,0,25,0,175,SELL,-1,25566.85,2018-02-15 12:40:00,BUY,346,s8
NIFTY BANK,NSE,2018-02-15 14:30:00,25416.15,False,True,2018-02-15 14:30:00,25426.75,25443.75,25412.9,25416.15,0,25422.773013853268,False,0,True,5,25450.508416393783,False,0,True,18,25475.838904888384,False,0,True,18,25497.263563799097,False,0,True,18,25537.88795653854,False,0,True,16,0,13,0,18,0,251,SELL,-1,25559.8,2018-02-16 09:15:00,BUY,347,s8
NIFTY BANK,NSE,2018-02-16 10:45:00,25386.65,False,True,2018-02-16 10:45:00,25402.2,25408.75,25372.25,25386.65,0,25402.16355838208,False,0,True,5,25432.23536837289,False,0,True,11,25448.11987297084,False,0,True,11,25469.650772471265,False,0,True,14,25511.377223757056,False,0,True,6,0,11,0,9,0,251,SELL,-1,25135.7,2018-02-20 12:40:00,BUY,348,s8
NIFTY BANK,NSE,2018-02-20 15:15:00,24885.25,False,True,2018-02-20 15:15:00,24845.75,24888.9,24831.2,24885.25,0,24904.717684258645,False,0,True,7,24998.745060554364,False,0,True,7,25032.95233267872,False,0,True,7,25045.03161333373,False,0,True,7,25107.981259592303,False,0,True,10,0,5,0,7,0,251,SELL,-1,24953.4,2018-02-22 15:00:00,BUY,349,s8
NIFTY BANK,NSE,2018-02-23 10:50:00,25191.8,True,False,2018-02-23 10:50:00,25203.75,25210.5,25188.4,25191.8,0,25190.856982963272,True,5,False,0,25122.28212732261,True,11,False,0,25025.167532195155,True,7,False,0,24967.257656229045,True,7,False,0,24963.11826088461,True,6,False,0,26,0,27,0,13,0,BUY,1,25402.3,2018-02-27 13:50:00,SELL,350,s8
NIFTY BANK,NSE,2018-02-28 09:50:00,25064.25,False,True,2018-02-28 09:50:00,25049.1,25071.05,25041.6,25064.25,0,25065.944703405523,False,0,True,5,25211.47171913426,False,0,True,5,25340.302649005287,False,0,True,20,25409.06611790292,False,0,True,19,25388.652492763205,False,0,True,8,0,74,0,33,0,6,SELL,-1,25006.65,2018-03-06 09:15:00,BUY,351,s8
NIFTY BANK,NSE,2018-03-06 13:00:00,24813.7,False,True,2018-03-06 13:00:00,24815.25,24819.4,24803.3,24813.7,0,24823.413165351536,False,0,True,6,24838.92238322208,False,0,True,5,24850.656230518027,False,0,True,6,24861.617156642194,False,0,True,6,24921.828250921288,False,0,True,16,0,17,0,6,0,251,SELL,-1,24390.0,2018-03-08 14:30:00,BUY,352,s8
NIFTY BANK,NSE,2018-03-09 13:20:00,24469.7,True,False,2018-03-09 13:20:00,24465.65,24497.15,24465.65,24469.7,0,24466.568655967905,True,5,False,0,24447.76607796668,True,17,False,0,24421.753844831845,True,18,False,0,24384.4661478342,True,11,False,0,24404.69542630696,True,18,False,0,92,0,18,0,13,0,BUY,1,24398.55,2018-03-09 13:55:00,SELL,353,s8
NIFTY BANK,NSE,2018-03-12 10:40:00,24450.9,True,False,2018-03-12 10:40:00,24443.05,24461.25,24443.05,24450.9,0,24443.980385410177,True,9,False,0,24420.55156682261,True,18,False,0,24408.521750302312,True,17,False,0,24394.73224663639,True,17,False,0,24403.4873869895,True,17,False,0,8,0,13,0,5,0,BUY,1,24399.5,2018-03-12 11:15:00,SELL,354,s8
NIFTY BANK,NSE,2018-03-12 13:00:00,24441.95,True,False,2018-03-12 13:00:00,24436.4,24449.55,24427.35,24441.95,0,24432.3243399917,True,7,False,0,24421.02927983037,True,5,False,0,24415.54569075606,True,16,False,0,24404.95294951198,True,5,False,0,24407.14813069367,True,7,False,0,36,0,5,0,33,0,BUY,1,24641.6,2018-03-13 14:40:00,SELL,355,s8
NIFTY BANK,NSE,2018-03-14 14:50:00,24857.5,True,False,2018-03-14 14:50:00,24865.4,24870.9,24837.65,24857.5,0,24816.292861851856,True,5,False,0,24723.276289255497,True,14,False,0,24670.599028508062,True,7,False,0,24663.84707886925,False,0,False,0,24636.957957442683,True,5,False,0,17,0,27,0,13,0,BUY,1,24745.8,2018-03-15 15:25:00,SELL,356,s8
NIFTY BANK,NSE,2018-03-16 14:15:00,24657.75,False,True,2018-03-16 14:15:00,24679.25,24692.0,24651.25,24657.75,0,24682.123914970176,False,0,True,5,24710.19775817557,False,0,True,15,24729.55004322661,False,0,True,19,24746.51200716596,False,0,False,0,24737.338444615994,False,0,True,14,0,63,0,6,0,5,SELL,-1,24389.5,2018-03-21 09:15:00,BUY,357,s8
NIFTY BANK,NSE,2018-03-21 13:15:00,24253.05,False,True,2018-03-21 13:15:00,24255.45,24260.95,24240.85,24253.05,0,24266.35105028136,False,0,True,6,24309.49248957469,False,0,True,20,24325.00550633835,False,0,True,17,24318.17381202607,False,0,True,10,24357.909903817414,False,0,True,18,0,5,0,17,0,218,SELL,-1,23914.4,2018-03-26 12:50:00,BUY,358,s8
NIFTY BANK,NSE,2018-03-26 15:25:00,24270.6,True,False,2018-03-26 15:25:00,24250.4,24288.6,24248.7,24270.6,0,24243.74505082046,True,5,False,0,24130.555559970504,True,15,False,0,23999.204697239173,True,15,False,0,23918.550733538268,True,5,False,0,23938.120399944364,True,12,False,0,53,0,55,0,8,0,BUY,1,24235.85,2018-03-28 15:05:00,SELL,359,s8
NIFTY BANK,NSE,2018-04-02 15:10:00,24340.45,True,False,2018-04-02 15:10:00,24328.35,24347.5,24318.95,24340.45,0,24318.91212677908,True,7,False,0,24291.675935368927,True,7,False,0,24263.797251214182,True,10,False,0,24255.725582310766,True,5,False,0,24238.03824027754,True,5,False,0,24,0,7,0,19,0,BUY,1,24405.6,2018-04-04 13:15:00,SELL,360,s8
NIFTY BANK,NSE,2018-04-05 11:55:00,24455.5,True,False,2018-04-05 11:55:00,24435.85,24457.75,24429.9,24455.5,0,24440.860804694472,True,5,False,0,24430.65966719131,True,13,False,0,24400.93294295101,True,13,False,0,24397.15616642481,True,13,False,0,24381.9105910778,True,13,False,0,23,0,33,0,15,0,BUY,1,25022.1,2018-04-11 09:40:00,SELL,361,s8
NIFTY BANK,NSE,2018-04-12 11:50:00,25095.4,True,False,2018-04-12 11:50:00,25089.6,25108.65,25084.05,25095.4,0,25086.195345006243,True,9,False,0,25072.56536675345,True,15,False,0,25068.54411349685,True,14,False,0,25074.981274175298,True,14,False,0,25053.277806741004,True,14,False,0,5,0,14,0,251,0,BUY,1,25167.7,2018-04-13 13:15:00,SELL,362,s8
NIFTY BANK,NSE,2018-04-16 13:40:00,25251.4,True,False,2018-04-16 13:40:00,25235.7,25251.4,25224.3,25251.4,0,25231.632362513286,True,9,False,0,25203.72281945827,True,18,False,0,25195.21777524321,True,10,False,0,25200.068042410778,True,10,False,0,25184.26892741915,True,17,False,0,5,0,10,0,251,0,BUY,1,25246.35,2018-04-17 12:40:00,SELL,363,s8
